diana_objetivo,id_farmaco,nombre,ic50_nm,pchembl,anio,smiles,nivel_potencia
BACE1,CHEMBL5756383,Sin nombre,2263.0,5.64,2017,NC1=N[C@@]2(c3nc(NC(=O)c4cnc(OC(F)F)cn4)cs3)COC3(CCC3)C[C@H]2CO1,Media
BACE1,CHEMBL5993263,Sin nombre,561.0,6.25,2017,NC1=N[C@@]2(c3nc(NC(=O)c4ncc(OC(F)F)cc4Cl)cs3)COC3(CCC3)C[C@H]2CO1,Media
BACE1,CHEMBL5797460,Sin nombre,185.0,6.73,2017,Cc1cc(C#N)cnc1C(=O)Nc1csc([C@]23COC4(CCC4)C[C@H]2COC(N)=N3)n1,Media
BACE1,CHEMBL5766974,Sin nombre,124.0,6.91,2017,NC1=N[C@@]2(c3nc(NC(=O)c4cnc(OC(F)F)cn4)cs3)CO[C@@H](C(F)(F)F)C[C@H]2CO1,Media
BACE1,CHEMBL5770306,Sin nombre,5.0,8.3,2017,Cc1cc(C#N)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C(F)(F)F)C[C@H]2COC(N)=N3)n1,Muy Alta
BACE1,CHEMBL5780298,Sin nombre,13.0,7.89,2017,Cc1nc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C(F)(F)F)C[C@H]2COC(N)=N3)n1,Muy Alta
BACE1,CHEMBL5809855,Sin nombre,162.0,6.79,2017,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C(F)(F)F)C[C@H]3COC(N)=N4)n2)c(C)n1,Media
BACE1,CHEMBL6065354,Sin nombre,27.0,7.57,2017,N#Cc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C(F)(F)F)C[C@H]3COC(N)=N4)n2)nc1,Muy Alta
BACE1,CHEMBL4749943,Sin nombre,22.8,7.64,2019,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL4749152,Sin nombre,303.0,6.52,2019,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C(/F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5866247,Sin nombre,4.83,8.32,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5768109,Sin nombre,1.2,8.92,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5815028,Sin nombre,22.6,7.65,2019,COc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCCC5)C[C@H]43)c2)nc1,Muy Alta
BACE1,CHEMBL5780918,Sin nombre,25.8,7.59,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL4790663,Sin nombre,2.53,8.6,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL4740498,Sin nombre,0.673,9.17,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5818336,Sin nombre,1.99,8.7,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6021441,Sin nombre,8.49,8.07,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#CC4CC4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5898243,Sin nombre,3.24,8.49,2019,C#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)nc1,Muy Alta
BACE1,CHEMBL5876200,Sin nombre,95.9,7.02,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5893957,Sin nombre,1.83,8.74,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL6042497,Sin nombre,28.5,7.54,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(CO)C[C@H]21,Muy Alta
BACE1,CHEMBL5805689,Sin nombre,21.0,7.68,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(CC#N)C[C@H]21,Muy Alta
BACE1,CHEMBL5870063,Sin nombre,8.28,8.08,2019,CC(O)CCNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5811661,Sin nombre,6.23,8.21,2019,CC1CCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6046905,Sin nombre,5.87,8.23,2019,COC[C@@H]1CCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6022384,Sin nombre,29.9,7.52,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)Nc3ccccc3)C[C@H]21,Muy Alta
BACE1,CHEMBL5997909,Sin nombre,3.4,8.47,2019,C[C@H]1CCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6010814,Sin nombre,2.75,8.56,2019,C[C@@H]1CCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5929147,Sin nombre,9.32,8.03,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)NC3CC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5925804,Sin nombre,1.66,8.78,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL4790308,Sin nombre,1.36,8.87,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL4760458,Sin nombre,1.73,8.76,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5906022,Sin nombre,0.592,9.23,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](O)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL6005956,Sin nombre,0.518,9.29,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5940054,Sin nombre,0.509,9.29,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5982064,Sin nombre,3.31,8.48,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)NC3CCOCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5942806,Sin nombre,1.17,8.93,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3Cc4ccccc4C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5768651,Sin nombre,3.4,8.47,2019,COC(=O)[C@H]1CCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5743934,Sin nombre,3.22,8.49,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCN(c4ccccc4)CC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5843017,Sin nombre,2.67,8.57,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC4CC3CO4)C[C@H]21,Muy Alta
BACE1,CHEMBL5839894,Sin nombre,3.62,8.44,2019,C[C@@H]1CC[C@@H](C)N1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5951128,Sin nombre,20.7,7.68,2019,CN(C)[C@@H]1CCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,Muy Alta
BACE1,CHEMBL5915228,Sin nombre,0.527,9.28,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H]4CCCC[C@H]4C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5906805,Sin nombre,5.82,8.23,2019,CC1(C)CC2CC(C)(CN2C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,Muy Alta
BACE1,CHEMBL5892717,Sin nombre,8.71,8.06,2019,CC1CC(C)CN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,Muy Alta
BACE1,CHEMBL6053238,Sin nombre,1.56,8.81,2019,CC1CCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6058291,Sin nombre,0.744,9.13,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC(C(F)(F)F)CC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5836759,Sin nombre,0.958,9.02,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(c4ccccc4)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5961520,Sin nombre,57.5,7.24,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCN(CC4CC4)CC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5955567,Sin nombre,1.78,8.75,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCNC(=O)CC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5794253,Sin nombre,1.23,8.91,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(C#N)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL6034823,Sin nombre,1.77,8.75,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCNC(=O)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5934494,Sin nombre,0.867,9.06,2019,CC1CCCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,Muy Alta
BACE1,CHEMBL4746645,Sin nombre,0.863,9.06,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5796158,Sin nombre,0.793,9.1,2019,CC1CCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)CC1,Muy Alta
BACE1,CHEMBL6013486,Sin nombre,375.0,6.43,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5869894,Sin nombre,35.2,7.45,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6039770,Sin nombre,53.5,7.27,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6005585,Sin nombre,5.77,8.24,2019,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5787787,Sin nombre,52.0,7.28,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(C)=O)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5858603,Sin nombre,3.93,8.41,2019,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5875479,Sin nombre,7.98,8.1,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6025278,Sin nombre,41.2,7.38,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)F)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6059227,Sin nombre,42.4,7.37,2019,CC(Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1)c1ncco1,Muy Alta
BACE1,CHEMBL5890871,Sin nombre,12.7,7.9,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6065683,Sin nombre,116.0,6.94,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC#N)cn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5851380,Sin nombre,0.856,9.07,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#CC4CC4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5974789,Sin nombre,7.34,8.13,2019,Cc1cc(C#N)cnc1/C(F)=C/c1ccc(F)c([C@@]2(C)N=C(N)S[C@@]3(C(=O)N4CCOCC4)C[C@H]32)c1,Muy Alta
BACE1,CHEMBL5954484,Sin nombre,86.4,7.06,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5925631,Sin nombre,17.3,7.76,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5938376,Sin nombre,24.9,7.6,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5803416,Sin nombre,12.5,7.9,2019,CC#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5843014,Sin nombre,7.07,8.15,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#CC4CC4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5754360,Sin nombre,17.1,7.77,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#C[Si](C)(C)C)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5980723,Sin nombre,9.78,8.01,2019,C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5787179,Sin nombre,4.96,8.3,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cc3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5979268,Sin nombre,1.15,8.94,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5768167,Sin nombre,4.32,8.37,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5897485,Sin nombre,102.0,6.99,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)nc3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5986138,Sin nombre,32.7,7.49,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cc3F)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5759007,Sin nombre,150.0,6.82,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)nc3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL6016460,Sin nombre,209.0,6.68,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)nn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5768491,Sin nombre,12.1,7.92,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5902508,Sin nombre,142.0,6.85,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)cnc1F)N=C(N)S2,Media
BACE1,CHEMBL6022797,Sin nombre,291.0,6.54,2019,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(/F)c3ccc(Cl)cn3)cnc1F)N=C(N)S2,Media
BACE1,CHEMBL6041967,Sin nombre,22.7,7.64,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(Cl)cn3)cnc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6045349,Sin nombre,112.0,6.95,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(/F)c3ccc(Cl)cn3)cnc1F)N=C(N)S2,Media
BACE1,CHEMBL5993106,Sin nombre,5.44,8.26,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)cnc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5885479,Sin nombre,2.1,8.68,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5821332,Sin nombre,2.4,8.62,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5899871,Sin nombre,16.5,7.78,2019,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)cnc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5892864,Sin nombre,132.0,6.88,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C(F)=C/c3ccc(Cl)cn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL6005884,Sin nombre,128.0,6.89,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C(F)=C/c3ccc(C#N)cc3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL4800593,Sin nombre,1.0,9.0,2019,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5964637,Sin nombre,1.0,9.0,2019,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL6051060,Sin nombre,1.0,9.0,2019,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5849348,Sin nombre,1.0,9.0,2019,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,Muy Alta
BACE1,CHEMBL5939428,Sin nombre,1.0,9.0,2019,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3)C[C@H]21,Muy Alta
BACE1,CHEMBL5753260,Sin nombre,2.0,8.7,2019,C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5763996,Sin nombre,10.0,8.0,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)I)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5826151,Sin nombre,5.0,8.3,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)C#Cc3ccccc3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5758381,Sin nombre,309.0,6.51,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C\F)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5929879,Sin nombre,94.0,7.03,2019,CC#C/C(F)=C/c1ccc(F)c([C@@]2(C)N=C(N)S[C@@]3(C(=O)N(C)C)C[C@H]32)c1,Muy Alta
BACE1,CHEMBL5985225,Sin nombre,11.0,7.96,2019,COCCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5788345,Sin nombre,22.0,7.66,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5910755,Sin nombre,76.0,7.12,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5919055,Sin nombre,21.0,7.68,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC(F)F)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5979845,Sin nombre,14.0,7.85,2019,COC[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,Muy Alta
BACE1,CHEMBL5900221,Sin nombre,37.0,7.43,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC4(F)F)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5874840,Sin nombre,7.0,8.15,2019,Cc1nnc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)cn2)o1,Muy Alta
BACE1,CHEMBL5874332,Sin nombre,2.0,8.7,2019,Cc1noc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)cn2)n1,Muy Alta
BACE1,CHEMBL6008078,Sin nombre,10.0,8.0,2019,Cc1cc(COc2cnc(/C(F)=C/c3ccc(F)c([C@@]4(C)N=C(N)S[C@@]5(C(=O)N(C)C)C[C@H]54)c3)cn2)on1,Muy Alta
BACE1,CHEMBL5762814,Sin nombre,4.0,8.4,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc(C#N)s3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5792168,Sin nombre,11.0,7.96,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)s3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6005884,Sin nombre,128.0,6.89,2019,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C(F)=C/c3ccc(C#N)cc3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL4787115,Sin nombre,1.8,8.74,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5968061,Sin nombre,1.8,8.74,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(C#N)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL5963655,Sin nombre,15.0,7.82,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C(F)(F)F)cn3)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6050497,Sin nombre,27.0,7.57,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc(C#N)cc3C)ccc1F)N=C(N)S2,Muy Alta
BACE1,CHEMBL6060626,Sin nombre,126.0,6.9,2019,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4cnco4)cn3)ccc1F)N=C(N)S2,Media
BACE1,CHEMBL5973253,Sin nombre,0.6,9.22,2019,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(S(C)(=O)=O)C[C@H]43)c2)cn1,Muy Alta
